trip_id,stop_id,stop_sequence
429918,479433,2
429918,665513,3
431663,338839,0
431663,419428,1
431663,479433,2
431663,665513,3
437475,665513,0
437475,248827,1
437475,369333,2
437475,34005,3
437475,338839,4
437475,196001,5
437475,288081,6
437475,329573,7
437475,528131,8
437475,199252,9
437475,262770,10
437475,471802,11
437475,611971,12
448277,665513,0
448277,248827,1
448277,369333,2
448277,34005,3
448277,338839,4
450680,665513,0
450680,248827,1
450680,369333,2
450680,34005,3
450680,338839,4
450680,196001,5
450680,288081,6
450680,329573,7
450680,528131,8
450680,199252,9
450680,262770,10
450680,471802,11
450680,611971,12
455783,665513,0
455783,248827,1
455783,369333,2
455783,34005,3
455783,338839,4
46468,665513,0
46468,248827,1
46468,369333,2
46468,34005,3
46468,338839,4
469878,611971,0
469878,166961,1
469878,3576,2
469878,485183,3
469878,12486,4
469878,442139,5
469878,553166,6
469878,636969,7
469878,338839,8
469878,419428,9
469878,479433,10
469878,665513,11
470326,665513,0
470326,248827,1
470326,369333,2
470326,34005,3
470326,338839,4
472473,338839,0
472473,419428,1
472473,479433,2
472473,665513,3
478624,611971,0
478624,166961,1
478624,3576,2
478624,485183,3
478624,12486,4
478624,442139,5
478624,553166,6
478624,636969,7
478624,338839,8
478624,419428,9
478624,479433,10
478624,665513,11
479986,665513,0
479986,248827,1
479986,369333,2
479986,34005,3
479986,338839,4
479986,196001,5
479986,288081,6
479986,329573,7
479986,380397,8
479988,665513,0
479988,248827,1
479988,369333,2
479988,34005,3
479988,338839,4
479988,196001,5
479988,288081,6
479988,329573,7
479988,528131,8
479988,199252,9
479988,262770,10
479988,471802,11
479988,611971,12
480147,665513,0
480147,248827,1
480147,369333,2
480147,34005,3
480147,338839,4
500620,665513,0
500620,248827,1
500620,369333,2
500620,34005,3
500620,338839,4
504404,611971,0
504404,166961,1
504404,3576,2
504404,485183,3
504404,12486,4
504404,442139,5
504404,553166,6
504404,636969,7
504404,338839,8
504404,419428,9
504404,479433,10
504404,665513,11
507049,338839,0
507049,419428,1
507049,479433,2
507049,665513,3
509731,665513,0
509731,248827,1
509731,369333,2
509731,34005,3
509731,338839,4
517758,611971,0
517758,166961,1
517758,3576,2
517758,485183,3
517758,12486,4
517758,442139,5
517758,553166,6
517758,636969,7
517758,338839,8
517758,419428,9
517758,479433,10
517758,665513,11
519083,611971,0
519083,166961,1
519083,3576,2
519083,485183,3
519083,12486,4
519083,442139,5
519083,553166,6
519083,636969,7
519083,338839,8
519083,419428,9
519083,479433,10
519083,665513,11
52407,665513,0
52407,248827,1
52407,369333,2
52407,34005,3
52407,338839,4
524282,338839,0
524282,419428,1
524282,479433,2
524282,665513,3
525098,338839,0
525098,419428,1
525098,479433,2
525098,665513,3
540700,611971,0
540700,166961,1
540700,3576,2
540700,485183,3
540700,12486,4
540700,442139,5
540700,553166,6
540700,636969,7
540700,338839,8
540700,419428,9
540700,479433,10
540700,665513,11
542460,665513,0
542460,248827,1
542460,369333,2
542460,34005,3
542460,338839,4
551096,665513,0
551096,248827,1
551096,369333,2
551096,34005,3
551096,338839,4
552764,665513,0
552764,248827,1
552764,369333,2
552764,34005,3
552764,338839,4
553435,338839,0
553435,419428,1
553435,479433,2
553435,665513,3
557629,611971,0
557629,166961,1
557629,3576,2
557629,485183,3
557629,12486,4
557629,442139,5
557629,553166,6
557629,636969,7
557629,338839,8
557629,419428,9
557629,479433,10
557629,665513,11
558179,338839,0
558179,419428,1
558179,479433,2
558179,665513,3
55998,665513,0
55998,248827,1
55998,369333,2
55998,34005,3
55998,338839,4
55998,196001,5
55998,288081,6
55998,329573,7
55998,528131,8
55998,199252,9
55998,262770,10
55998,471802,11
55998,611971,12
560998,611971,0
560998,166961,1
560998,3576,2
560998,485183,3
560998,12486,4
560998,442139,5
560998,553166,6
560998,636969,7
560998,338839,8
560998,419428,9
560998,479433,10
560998,665513,11
566073,665513,0
566073,248827,1
566073,369333,2
566073,34005,3
566073,338839,4
566073,196001,5
566073,288081,6
566073,329573,7
566073,528131,8
566073,199252,9
566073,262770,10
566073,471802,11
566073,611971,12
567259,338839,0
567259,419428,1
567259,479433,2
567259,665513,3
571908,611971,0
571908,166961,1
571908,3576,2
571908,485183,3
571908,12486,4
571908,442139,5
571908,553166,6
571908,636969,7
571908,338839,8
571908,419428,9
571908,479433,10
571908,665513,11
579182,665513,0
579182,248827,1
579182,369333,2
579182,34005,3
579182,338839,4
583374,611971,0
583374,166961,1
583374,3576,2
583374,485183,3
583374,12486,4
583374,442139,5
583374,553166,6
583374,636969,7
583374,338839,8
583374,419428,9
583374,479433,10
583374,665513,11
583640,665513,0
583640,248827,1
583640,369333,2
583640,34005,3
583640,338839,4
583640,196001,5
583640,288081,6
583640,329573,7
583640,528131,8
583640,199252,9
583640,262770,10
583640,471802,11
583640,611971,12
586523,380397,0
586523,442139,1
586523,553166,2
586523,636969,3
586523,338839,4
586523,419428,5
586523,479433,6
586523,665513,7
590368,665513,0
590368,248827,1
590368,369333,2
590368,34005,3
590368,338839,4
590368,196001,5
590368,288081,6
590368,329573,7
590368,528131,8
590368,199252,9
590368,262770,10
590368,471802,11
590368,611971,12
592121,338839,0
592121,419428,1
592121,479433,2
592121,665513,3
596106,665513,0
596106,248827,1
596106,369333,2
596106,34005,3
596106,338839,4
596106,196001,5
596106,288081,6
596106,329573,7
596106,528131,8
596106,199252,9
596106,262770,10
596106,471802,11
596106,611971,12
596550,611971,0
596550,166961,1
596550,3576,2
596550,485183,3
596550,12486,4
596550,442139,5
596550,553166,6
596550,636969,7
596550,338839,8
596550,419428,9
596550,479433,10
596550,665513,11
596965,338839,0
596965,419428,1
596965,479433,2
596965,665513,3
600329,665513,0
600329,248827,1
600329,369333,2
600329,34005,3
600329,338839,4
600329,196001,5
600329,288081,6
600329,329573,7
600329,528131,8
600329,199252,9
600329,262770,10
600329,471802,11
600329,611971,12
601072,611971,0
601072,166961,1
601072,3576,2
601072,485183,3
601072,12486,4
601072,442139,5
601072,553166,6
601072,636969,7
601072,338839,8
601072,419428,9
601072,479433,10
601072,665513,11
601218,611971,0
601218,166961,1
601218,3576,2
601218,485183,3
601218,12486,4
601218,442139,5
601218,553166,6
601218,636969,7
601218,338839,8
601218,419428,9
601218,479433,10
601218,665513,11
601916,611971,0
601916,166961,1
601916,3576,2
601916,485183,3
601916,12486,4
601916,442139,5
601916,553166,6
601916,636969,7
601916,338839,8
601916,419428,9
601916,479433,10
601916,665513,11
603023,665513,0
603023,248827,1
603023,369333,2
603023,34005,3
603023,338839,4
603023,196001,5
603023,288081,6
603023,329573,7
603023,528131,8
603023,199252,9
603023,262770,10
603023,471802,11
603023,611971,12
604641,338839,0
604641,419428,1
604641,479433,2
604641,665513,3
605963,665513,0
605963,248827,1
605963,369333,2
605963,34005,3
605963,338839,4
605963,196001,5
605963,288081,6
605963,329573,7
605963,528131,8
605963,199252,9
605963,262770,10
605963,471802,11
605963,611971,12
607584,665513,0
607584,248827,1
607584,369333,2
607584,34005,3
607584,338839,4
607584,196001,5
607584,288081,6
607584,329573,7
607584,380397,8
608217,611971,0
608217,166961,1
608217,3576,2
608217,485183,3
608217,12486,4
608217,442139,5
608217,553166,6
608217,636969,7
608217,338839,8
608217,419428,9
608217,479433,10
608217,665513,11
609216,665513,0
609216,248827,1
609216,369333,2
609216,34005,3
609216,338839,4
611164,611971,0
611164,166961,1
611164,3576,2
611164,485183,3
611164,12486,4
611164,442139,5
611164,553166,6
611164,636969,7
611164,338839,8
611164,419428,9
611164,479433,10
611164,665513,11
613119,611971,0
613119,166961,1
613119,3576,2
613119,485183,3
613119,12486,4
613119,442139,5
613119,553166,6
613119,636969,7
613119,338839,8
613119,419428,9
613119,479433,10
613119,665513,11
616225,665513,0
616225,248827,1
616225,369333,2
616225,34005,3
616225,338839,4
618129,665513,0
618129,248827,1
618129,369333,2
618129,34005,3
618129,338839,4
618402,611971,0
618402,166961,1
618402,3576,2
618402,485183,3
618402,12486,4
618402,442139,5
618402,553166,6
618402,636969,7
618402,338839,8
618402,419428,9
618402,479433,10
618402,665513,11
618640,611971,0
618640,166961,1
618640,3576,2
618640,485183,3
618640,12486,4
618640,442139,5
618640,553166,6
618640,636969,7
618640,338839,8
618640,419428,9
618640,479433,10
618640,665513,11
621601,665513,0
621601,248827,1
621601,369333,2
621601,34005,3
621601,338839,4
621601,196001,5
621601,288081,6
621601,329573,7
621601,528131,8
621601,199252,9
621601,262770,10
621601,471802,11
621601,611971,12
623816,611971,0
623816,166961,1
623816,3576,2
623816,485183,3
623816,12486,4
623816,442139,5
623816,553166,6
623816,636969,7
623816,338839,8
623816,419428,9
623816,479433,10
623816,665513,11
624680,665513,0
624680,248827,1
624680,369333,2
624680,34005,3
624680,338839,4
624680,196001,5
624680,288081,6
624680,329573,7
624680,528131,8
624680,199252,9
624680,262770,10
624680,471802,11
624680,611971,12
624736,665513,0
624736,248827,1
624736,369333,2
624736,34005,3
624736,338839,4
626183,611971,0
626183,166961,1
626183,3576,2
626183,485183,3
626183,12486,4
626183,442139,5
626183,553166,6
626183,636969,7
626183,338839,8
626183,419428,9
626183,479433,10
626183,665513,11
62652,611971,0
62652,166961,1
62652,3576,2
62652,485183,3
62652,12486,4
62652,442139,5
62652,553166,6
62652,636969,7
62652,338839,8
62652,419428,9
62652,479433,10
62652,665513,11
629172,665513,0
629172,248827,1
629172,369333,2
629172,34005,3
629172,338839,4
630592,665513,0
630592,248827,1
630592,369333,2
630592,34005,3
630592,338839,4
631133,665513,0
631133,248827,1
631133,369333,2
631133,34005,3
631133,338839,4
631133,196001,5
631133,288081,6
631133,329573,7
631133,528131,8
631133,199252,9
631133,262770,10
631133,471802,11
631133,611971,12
633525,665513,0
633525,248827,1
633525,369333,2
633525,34005,3
633525,338839,4
633677,665513,0
633677,248827,1
633677,369333,2
633677,34005,3
633677,338839,4
633677,196001,5
633677,288081,6
633677,329573,7
633677,528131,8
633677,199252,9
633677,262770,10
633677,471802,11
633677,611971,12
645453,338839,0
645453,419428,1
645453,479433,2
645453,665513,3
648897,665513,0
648897,248827,1
648897,369333,2
648897,34005,3
648897,338839,4
648897,196001,5
648897,288081,6
648897,329573,7
648897,528131,8
648897,199252,9
648897,262770,10
648897,471802,11
648897,611971,12
650196,665513,0
650196,248827,1
650196,369333,2
650196,34005,3
650196,338839,4
650196,196001,5
650196,288081,6
650196,329573,7
650196,528131,8
650196,199252,9
650196,262770,10
650196,471802,11
650196,611971,12
651748,665513,0
651748,248827,1
651748,369333,2
651748,34005,3
651748,338839,4
652731,611971,0
652731,166961,1
652731,3576,2
652731,485183,3
652731,12486,4
652731,442139,5
652731,553166,6
652731,636969,7
652731,338839,8
652731,419428,9
652731,479433,10
652731,665513,11
654783,611971,0
654783,166961,1
654783,3576,2
654783,485183,3
654783,12486,4
654783,442139,5
654783,553166,6
654783,636969,7
654783,338839,8
654783,419428,9
654783,479433,10
654783,665513,11
657190,611971,0
657190,166961,1
657190,3576,2
657190,485183,3
657190,12486,4
657190,442139,5
657190,553166,6
657190,636969,7
657190,338839,8
657190,419428,9
657190,479433,10
657190,665513,11
660469,380397,0
660469,442139,1
660469,553166,2
660469,636969,3
660469,338839,4
660469,419428,5
660469,479433,6
660469,665513,7
665576,665513,0
665576,248827,1
665576,369333,2
665576,34005,3
665576,338839,4
665576,196001,5
665576,288081,6
665576,329573,7
665576,528131,8
665576,199252,9
665576,262770,10
665576,471802,11
665576,611971,12
667148,338839,0
667148,419428,1
667148,479433,2
667148,665513,3
669454,665513,0
669454,248827,1
669454,369333,2
669454,34005,3
669454,338839,4
671022,665513,0
671022,248827,1
671022,369333,2
671022,34005,3
671022,338839,4
671022,196001,5
671022,288081,6
671022,329573,7
671022,528131,8
671022,199252,9
671022,262770,10
671022,471802,11
671022,611971,12
674824,665513,0
674824,248827,1
674824,369333,2
674824,34005,3
674824,338839,4
674824,196001,5
674824,288081,6
674824,329573,7
674824,528131,8
674824,199252,9
674824,262770,10
674824,471802,11
674824,611971,12
675754,665513,0
675754,248827,1
675754,369333,2
675754,34005,3
675754,338839,4
675754,196001,5
675754,288081,6
675754,329573,7
675754,528131,8
675754,199252,9
675754,262770,10
675754,471802,11
675754,611971,12
680500,338839,0
680500,419428,1
680500,479433,2
680500,665513,3
684643,338839,0
684643,419428,1
684643,479433,2
684643,665513,3
684946,338839,0
684946,419428,1
684946,479433,2
684946,665513,3
693133,338839,0
693133,419428,1
693133,479433,2
693133,665513,3
694233,665513,0
694233,248827,1
694233,369333,2
694233,34005,3
694233,338839,4
694233,196001,5
694233,288081,6
694233,329573,7
694233,528131,8
694233,199252,9
694233,262770,10
694233,471802,11
694233,611971,12
694534,665513,0
694534,248827,1
694534,369333,2
694534,34005,3
694534,338839,4
694534,196001,5
694534,288081,6
694534,329573,7
694534,528131,8
694534,199252,9
694534,262770,10
694534,471802,11
694534,611971,12
702728,665513,0
702728,248827,1
702728,369333,2
702728,34005,3
702728,338839,4
702728,196001,5
702728,288081,6
702728,329573,7
702728,528131,8
702728,199252,9
702728,262770,10
702728,471802,11
702728,611971,12
705581,665513,0
705581,248827,1
705581,369333,2
705581,34005,3
705581,338839,4
705581,196001,5
705581,288081,6
705581,329573,7
705581,528131,8
705581,199252,9
705581,262770,10
705581,471802,11
705581,611971,12
706944,338839,0
706944,419428,1
706944,479433,2
706944,665513,3
710646,611971,0
710646,166961,1
710646,3576,2
710646,485183,3
710646,12486,4
710646,442139,5
710646,553166,6
710646,636969,7
710646,338839,8
710646,419428,9
710646,479433,10
710646,665513,11
713083,338839,0
713083,419428,1
713083,479433,2
713083,665513,3
714704,665513,0
714704,248827,1
714704,369333,2
714704,34005,3
714704,338839,4
714704,196001,5
714704,288081,6
714704,329573,7
714704,528131,8
714704,199252,9
714704,262770,10
714704,471802,11
714704,611971,12
719009,665513,0
719009,248827,1
719009,369333,2
719009,34005,3
719009,338839,4
719592,611971,0
719592,166961,1
719592,3576,2
719592,485183,3
719592,12486,4
719592,442139,5
719592,553166,6
719592,636969,7
719592,338839,8
719592,419428,9
719592,479433,10
719592,665513,11
721520,665513,0
721520,248827,1
721520,369333,2
721520,34005,3
721520,338839,4
721520,196001,5
721520,288081,6
721520,329573,7
721520,528131,8
721520,199252,9
721520,262770,10
721520,471802,11
721520,611971,12
725691,611971,0
725691,166961,1
725691,3576,2
725691,485183,3
725691,12486,4
725691,442139,5
725691,553166,6
725691,636969,7
725691,338839,8
725691,419428,9
725691,479433,10
725691,665513,11
727127,611971,0
727127,166961,1
727127,3576,2
727127,485183,3
727127,12486,4
727127,442139,5
727127,553166,6
727127,636969,7
727127,338839,8
727127,419428,9
727127,479433,10
727127,665513,11
734106,611971,0
734106,166961,1
734106,3576,2
734106,485183,3
734106,12486,4
734106,442139,5
734106,553166,6
734106,636969,7
734106,338839,8
734106,419428,9
734106,479433,10
734106,665513,11
736208,338839,0
736208,419428,1
736208,479433,2
736208,665513,3
738831,338839,0
738831,419428,1
738831,479433,2
738831,665513,3
739570,665513,0
739570,248827,1
739570,369333,2
739570,34005,3
739570,338839,4
739570,196001,5
739570,288081,6
739570,329573,7
739570,528131,8
739570,199252,9
739570,262770,10
739570,471802,11
739570,611971,12
745788,611971,0
745788,166961,1
745788,3576,2
745788,485183,3
745788,12486,4
745788,442139,5
745788,553166,6
745788,636969,7
745788,338839,8
745788,419428,9
745788,479433,10
745788,665513,11
746026,611971,0
746026,166961,1
746026,3576,2
746026,485183,3
746026,12486,4
746026,442139,5
746026,553166,6
746026,636969,7
746026,338839,8
746026,419428,9
746026,479433,10
746026,665513,11
749177,665513,0
749177,248827,1
749177,369333,2
749177,34005,3
749177,338839,4
750271,611971,0
750271,166961,1
750271,3576,2
750271,485183,3
750271,12486,4
750271,442139,5
750271,553166,6
750271,636969,7
750271,338839,8
750271,419428,9
750271,479433,10
750271,665513,11
75066,338839,0
75066,419428,1
75066,479433,2
75066,665513,3
751010,380397,0
751010,442139,1
751010,553166,2
751010,636969,3
751010,338839,4
751010,419428,5
751010,479433,6
751010,665513,7
751513,665513,0
751513,248827,1
751513,369333,2
751513,34005,3
751513,338839,4
751513,196001,5
751513,288081,6
751513,329573,7
751513,528131,8
751513,199252,9
751513,262770,10
751513,471802,11
751513,611971,12
758201,338839,0
758201,419428,1
758201,479433,2
758201,665513,3
762244,665513,0
762244,248827,1
762244,369333,2
762244,34005,3
762244,338839,4
762244,196001,5
762244,288081,6
762244,329573,7
762244,528131,8
762244,199252,9
762244,262770,10
762244,471802,11
762244,611971,12
765754,338839,0
765754,419428,1
765754,479433,2
765754,665513,3
766298,665513,0
766298,248827,1
766298,369333,2
766298,34005,3
766298,338839,4
772858,665513,0
772858,248827,1
772858,369333,2
772858,34005,3
772858,338839,4
773178,665513,0
773178,248827,1
773178,369333,2
773178,34005,3
773178,338839,4
773178,196001,5
773178,288081,6
773178,329573,7
773178,528131,8
773178,199252,9
773178,262770,10
773178,471802,11
773178,611971,12
780122,380397,0
780122,442139,1
780122,553166,2
780122,636969,3
780122,338839,4
780122,419428,5
780122,479433,6
780122,665513,7
781140,611971,0
781140,166961,1
781140,3576,2
781140,485183,3
781140,12486,4
781140,442139,5
781140,553166,6
781140,636969,7
781140,338839,8
781140,419428,9
781140,479433,10
781140,665513,11
788419,665513,0
788419,248827,1
788419,369333,2
788419,34005,3
788419,338839,4
788419,196001,5
788419,288081,6
788419,329573,7
788419,528131,8
788419,199252,9
788419,262770,10
788419,471802,11
788419,611971,12
788807,338839,0
788807,419428,1
788807,479433,2
788807,665513,3
789238,611971,0
789238,166961,1
789238,3576,2
789238,485183,3
789238,12486,4
789238,442139,5
789238,553166,6
789238,636969,7
789238,338839,8
789238,419428,9
789238,479433,10
789238,665513,11
790625,338839,0
790625,419428,1
790625,479433,2
790625,665513,3
799211,665513,0
799211,248827,1
799211,369333,2
799211,34005,3
799211,338839,4
799211,196001,5
799211,288081,6
799211,329573,7
799211,528131,8
799211,199252,9
799211,262770,10
799211,471802,11
799211,611971,12
799956,665513,0
799956,248827,1
799956,369333,2
799956,34005,3
799956,338839,4
799956,196001,5
799956,288081,6
799956,329573,7
799956,380397,8
803215,665513,0
803215,248827,1
803215,369333,2
803215,34005,3
803215,338839,4
803215,196001,5
803215,288081,6
803215,329573,7
803215,528131,8
803215,199252,9
803215,262770,10
803215,471802,11
803215,611971,12
80370,665513,0
80370,248827,1
80370,369333,2
80370,34005,3
80370,338839,4
80370,196001,5
80370,288081,6
80370,329573,7
80370,380397,8
80388,665513,0
80388,248827,1
80388,369333,2
80388,34005,3
80388,338839,4
811203,338839,0
811203,419428,1
811203,479433,2
811203,665513,3
821366,611971,0
821366,166961,1
821366,3576,2
821366,485183,3
821366,12486,4
821366,442139,5
821366,553166,6
821366,636969,7
821366,338839,8
821366,419428,9
821366,479433,10
821366,665513,11
828617,665513,0
828617,248827,1
828617,369333,2
828617,34005,3
828617,338839,4
828617,196001,5
828617,288081,6
828617,329573,7
828617,528131,8
828617,199252,9
828617,262770,10
828617,471802,11
828617,611971,12
829484,665513,0
829484,248827,1
829484,369333,2
829484,34005,3
829484,338839,4
829484,196001,5
829484,288081,6
829484,329573,7
829484,528131,8
829484,199252,9
829484,262770,10
829484,471802,11
829484,611971,12
834177,611971,0
834177,166961,1
834177,3576,2
834177,485183,3
834177,12486,4
834177,442139,5
834177,553166,6
834177,636969,7
834177,338839,8
834177,419428,9
834177,479433,10
834177,665513,11
837331,665513,0
837331,248827,1
837331,369333,2
837331,34005,3
837331,338839,4
842295,665513,0
842295,248827,1
842295,369333,2
842295,34005,3
842295,338839,4
842295,196001,5
842295,288081,6
842295,329573,7
842295,528131,8
842295,199252,9
842295,262770,10
842295,471802,11
842295,611971,12
844995,665513,0
844995,248827,1
844995,369333,2
844995,34005,3
844995,338839,4
845207,338839,0
845207,419428,1
845207,479433,2
845207,665513,3
850379,611971,0
850379,166961,1
850379,3576,2
850379,485183,3
850379,12486,4
850379,442139,5
850379,553166,6
850379,636969,7
850379,338839,8
850379,419428,9
850379,479433,10
850379,665513,11
855991,611971,0
855991,166961,1
855991,3576,2
855991,485183,3
855991,12486,4
855991,442139,5
855991,553166,6
855991,636969,7
855991,338839,8
855991,419428,9
855991,479433,10
855991,665513,11
86141,338839,0
86141,419428,1
86141,479433,2
86141,665513,3
866018,611971,0
866018,166961,1
866018,3576,2
866018,485183,3
866018,12486,4
866018,442139,5
866018,553166,6
866018,636969,7
866018,338839,8
866018,419428,9
866018,479433,10
866018,665513,11
866263,611971,0
866263,166961,1
866263,3576,2
866263,485183,3
866263,12486,4
866263,442139,5
866263,553166,6
866263,636969,7
866263,338839,8
866263,419428,9
866263,479433,10
866263,665513,11
871063,665513,0
871063,248827,1
871063,369333,2
871063,34005,3
871063,338839,4
871063,196001,5
871063,288081,6
871063,329573,7
871063,528131,8
871063,199252,9
871063,262770,10
871063,471802,11
871063,611971,12
871231,665513,0
871231,248827,1
871231,369333,2
871231,34005,3
871231,338839,4
87134,611971,0
87134,166961,1
87134,3576,2
87134,485183,3
87134,12486,4
87134,442139,5
87134,553166,6
87134,636969,7
87134,338839,8
87134,419428,9
87134,479433,10
87134,665513,11
871691,665513,0
871691,248827,1
871691,369333,2
871691,34005,3
871691,338839,4
871691,196001,5
871691,288081,6
871691,329573,7
871691,528131,8
871691,199252,9
871691,262770,10
871691,471802,11
871691,611971,12
872878,665513,0
872878,248827,1
872878,369333,2
872878,34005,3
872878,338839,4
873116,665513,0
873116,248827,1
873116,369333,2
873116,34005,3
873116,338839,4
87380,665513,0
87380,248827,1
87380,369333,2
87380,34005,3
87380,338839,4
874955,338839,0
874955,419428,1
874955,479433,2
874955,665513,3
875495,338839,0
875495,419428,1
875495,479433,2
875495,665513,3
881760,665513,0
881760,248827,1
881760,369333,2
881760,34005,3
881760,338839,4
881760,196001,5
881760,288081,6
881760,329573,7
881760,528131,8
881760,199252,9
881760,262770,10
881760,471802,11
881760,611971,12
883248,611971,0
883248,166961,1
883248,3576,2
883248,485183,3
883248,12486,4
883248,442139,5
883248,553166,6
883248,636969,7
883248,338839,8
883248,419428,9
883248,479433,10
883248,665513,11
889482,665513,0
889482,248827,1
889482,369333,2
889482,34005,3
889482,338839,4
889482,196001,5
889482,288081,6
889482,329573,7
889482,528131,8
889482,199252,9
889482,262770,10
889482,471802,11
889482,611971,12
890590,665513,0
890590,248827,1
890590,369333,2
890590,34005,3
890590,338839,4
892383,611971,0
892383,166961,1
892383,3576,2
892383,485183,3
892383,12486,4
892383,442139,5
892383,553166,6
892383,636969,7
892383,338839,8
892383,419428,9
892383,479433,10
892383,665513,11
894312,611971,0
894312,166961,1
894312,3576,2
894312,485183,3
894312,12486,4
894312,442139,5
894312,553166,6
894312,636969,7
894312,338839,8
894312,419428,9
894312,479433,10
894312,665513,11
895664,665513,0
895664,248827,1
895664,369333,2
895664,34005,3
895664,338839,4
895664,196001,5
895664,288081,6
895664,329573,7
895664,528131,8
895664,199252,9
895664,262770,10
895664,471802,11
895664,611971,12
896351,665513,0
896351,248827,1
896351,369333,2
896351,34005,3
896351,338839,4
896351,196001,5
896351,288081,6
896351,329573,7
896351,528131,8
896351,199252,9
896351,262770,10
896351,471802,11
896351,611971,12
896676,611971,0
896676,166961,1
896676,3576,2
896676,485183,3
896676,12486,4
896676,442139,5
896676,553166,6
896676,636969,7
896676,338839,8
896676,419428,9
896676,479433,10
896676,665513,11
898242,665513,0
898242,248827,1
898242,369333,2
898242,34005,3
898242,338839,4
898242,196001,5
898242,288081,6
898242,329573,7
898242,528131,8
898242,199252,9
898242,262770,10
898242,471802,11
898242,611971,12
900956,611971,0
900956,166961,1
900956,3576,2
900956,485183,3
900956,12486,4
900956,442139,5
900956,553166,6
900956,636969,7
900956,338839,8
900956,419428,9
900956,479433,10
900956,665513,11
902978,665513,0
902978,248827,1
902978,369333,2
902978,34005,3
902978,338839,4
902978,196001,5
902978,288081,6
902978,329573,7
902978,528131,8
902978,199252,9
902978,262770,10
902978,471802,11
902978,611971,12
905629,338839,0
905629,419428,1
905629,479433,2
905629,665513,3
913092,338839,0
913092,419428,1
913092,479433,2
913092,665513,3
914175,338839,0
914175,419428,1
914175,479433,2
914175,665513,3
914946,611971,0
914946,166961,1
914946,3576,2
914946,485183,3
914946,12486,4
914946,442139,5
914946,553166,6
914946,636969,7
914946,338839,8
914946,419428,9
914946,479433,10
914946,665513,11
915601,611971,0
915601,166961,1
915601,3576,2
915601,485183,3
915601,12486,4
915601,442139,5
915601,553166,6
915601,636969,7
915601,338839,8
915601,419428,9
915601,479433,10
915601,665513,11
916055,665513,0
916055,248827,1
916055,369333,2
916055,34005,3
916055,338839,4
916391,665513,0
916391,248827,1
916391,369333,2
916391,34005,3
916391,338839,4
916391,196001,5
916391,288081,6
916391,329573,7
916391,528131,8
916391,199252,9
916391,262770,10
916391,471802,11
916391,611971,12
917566,665513,0
917566,248827,1
917566,369333,2
917566,34005,3
917566,338839,4
917566,196001,5
917566,288081,6
917566,329573,7
917566,528131,8
917566,199252,9
917566,262770,10
917566,471802,11
917566,611971,12
917636,665513,0
917636,248827,1
917636,369333,2
917636,34005,3
917636,338839,4
917912,611971,0
917912,166961,1
917912,3576,2
917912,485183,3
917912,12486,4
917912,442139,5
917912,553166,6
917912,636969,7
917912,338839,8
917912,419428,9
917912,479433,10
917912,665513,11
922460,665513,0
922460,248827,1
922460,369333,2
922460,34005,3
922460,338839,4
922460,196001,5
922460,288081,6
922460,329573,7
922460,528131,8
922460,199252,9
922460,262770,10
922460,471802,11
922460,611971,12
922641,665513,0
922641,248827,1
922641,369333,2
922641,34005,3
922641,338839,4
922641,196001,5
922641,288081,6
922641,329573,7
922641,528131,8
922641,199252,9
922641,262770,10
922641,471802,11
922641,611971,12
925428,611971,0
925428,166961,1
925428,3576,2
925428,485183,3
925428,12486,4
925428,442139,5
925428,553166,6
925428,636969,7
925428,338839,8
925428,419428,9
925428,479433,10
925428,665513,11
929378,338839,0
929378,419428,1
929378,479433,2
929378,665513,3
93061,338839,0
93061,419428,1
93061,479433,2
93061,665513,3
930738,665513,0
930738,248827,1
930738,369333,2
930738,34005,3
930738,338839,4
930738,196001,5
930738,288081,6
930738,329573,7
930738,528131,8
930738,199252,9
930738,262770,10
930738,471802,11
930738,611971,12
93256,665513,0
93256,248827,1
93256,369333,2
93256,34005,3
93256,338839,4
93256,196001,5
93256,288081,6
93256,329573,7
93256,528131,8
93256,199252,9
93256,262770,10
93256,471802,11
93256,611971,12
933077,611971,0
933077,166961,1
933077,3576,2
933077,485183,3
933077,12486,4
933077,442139,5
933077,553166,6
933077,636969,7
933077,338839,8
933077,419428,9
933077,479433,10
933077,665513,11
934712,611971,0
934712,166961,1
934712,3576,2
934712,485183,3
934712,12486,4
934712,442139,5
934712,553166,6
934712,636969,7
934712,338839,8
934712,419428,9
934712,479433,10
934712,665513,11
937256,665513,0
937256,248827,1
937256,369333,2
937256,34005,3
937256,338839,4
938274,665513,0
938274,248827,1
938274,369333,2
938274,34005,3
938274,338839,4
939084,665513,0
939084,248827,1
939084,369333,2
939084,34005,3
939084,338839,4
939084,196001,5
939084,288081,6
939084,329573,7
939084,528131,8
939084,199252,9
939084,262770,10
939084,471802,11
939084,611971,12
947748,338839,0
947748,419428,1
947748,479433,2
947748,665513,3
948279,338839,0
948279,419428,1
948279,479433,2
948279,665513,3
949712,665513,0
949712,248827,1
949712,369333,2
949712,34005,3
949712,338839,4
950719,665513,0
950719,248827,1
950719,369333,2
950719,34005,3
950719,338839,4
95102,338839,0
95102,419428,1
95102,479433,2
95102,665513,3
951513,665513,0
951513,248827,1
951513,369333,2
951513,34005,3
951513,338839,4
956417,665513,0
956417,248827,1
956417,369333,2
956417,34005,3
956417,338839,4
966412,611971,0
966412,166961,1
966412,3576,2
966412,485183,3
